id,request_id,city,uf,neighborhood,latitude,longitude
7386058,6026085,Florianópolis,SC,Rio Tavares,-27.654118,-48.4749298
7386186,6026199,Guarulhos,SP,Jardim Cocaia,-23.4394723,-46.5202912
7386334,6026332,Natal,RN,Igapó,-5.7653728,-35.2781235
7386366,6026361,Recife,PE,Graças,-8.038977,-34.9022183
7386398,6026388,Recife,PE,Campo Grande,-8.0350015,-34.8772434
7386462,6026443,Recife,PE,Santo Amaro,-8.0195384,-34.8897338
7386574,6026532,Itabirito,MG,,-20.2530617,-43.8030567
7386922,6026838,Barueri,SP,Jardim Paulista,-23.5343202,-46.8804009
7387170,6027049,Jaboatão dos Guararapes,PE,Barra de Jangada,-8.2200997,-34.9314156
7387222,6027097,Fortaleza,CE,Meireles,-3.7342063,-38.4978151
7387390,6027246,Alvorada,RS,Aparecida,-30.0434392,-51.0569466
7387406,6027261,São Paulo,SP,Vila Regina ( Zona Leste),-23.531304,-46.457286
7387518,6027357,Bady Bassitt,SP,,-20.9163728,-49.4487934
7387526,6027364,Belo Horizonte,MG,Ipê,-19.8657848,-43.9050336
7387542,6027378,Curitiba,PR,Capão Raso,-25.516147,-49.3034967
7387590,6027418,São Paulo,SP,Ipiranga,-23.5735329,-46.6054038
7387814,6027601,São Paulo,SP,Conjunto Habitacional Jova Rural,-23.4531632,-46.5790843
7388022,6027768,São Paulo,SP,,-23.5961640792802,-46.6041249409318
7388030,6027774,Campinas,SP,Parque Taquaral,-22.8692916,-47.0513433
7388062,6027800,Rio de Janeiro,RJ,Engenho de Dentro,-22.9156865,-43.2987107
7388262,6027967,Contagem,MG,Jardim Industrial,-19.9625047,-44.016866
7388266,6027970,Salvador,BA,Pirajá,-12.8915004,-38.4488412
7388350,6028046,São Paulo,SP,Vila Andrade,-23.6344474,-46.7377787
7388366,6028061,São José dos Pinhais,PR,Iná,-25.5059454,-49.1591247
7388390,6028082,São Paulo,SP,Vila Olímpia,-23.5931336,-46.6859841
7388614,6028278,Guarulhos,SP,Jardim Dourado,-23.4609803,-46.5416584
7388622,6028286,São Paulo,SP,Sítio do Mandaqui,-23.4891956,-46.6586065
7388638,6028300,Belo Horizonte,MG,Ouro Preto,-19.8697533,-43.9798271
7322194,5971045,Brasília,DF,Asa Norte,-15.7736399,-47.8860751
7322371,5971196,Jaboatão dos Guararapes,PE,Cavaleiro,-8.0893973,-34.9754909
7322487,5971290,São Paulo,SP,Bela Vista,-23.5623272,-46.6504943
7322607,5971389,São Paulo,SP,Santo Amaro,-23.6429451,-46.6992072
7322639,5971417,Natal,RN,Nossa Senhora da Apresentação,-5.7469918,-35.2677329
7322695,5971467,Florianópolis,SC,,-27.6673522814177,-48.4861223772168
7322779,5971544,São Joaquim da Barra,SP,,-20.5852816,-47.8643745
7322887,5971643,Cuiabá,MT,Jardim Jockey Club,-15.6014109,-56.0978917
7322947,5971694,Rio de Janeiro,RJ,Quintino Bocaiúva,-22.8803846,-43.3152079
7323499,5972176,Campinas,SP,Parque São Quirino,-22.8691105,-47.0397448
7323683,5972340,Alvorada,RS,Aparecida,-30.0188457,-51.0600356
7323719,5972372,Campinas,SP,Loteamento Parque São Martinho,-22.9511978,-47.0548717
7323835,5972467,São Paulo,SP,Indianópolis,-23.6021023,-46.6591863
7324399,5972946,Anápolis,GO,Jardim das Américas 1ª Etapa,-16.2851967,-48.9509639
7324523,5973054,Salvador,BA,Barris,-12.9852597,-38.5132605
7324571,5973099,Salvador,BA,Brotas,-12.9898991,-38.4740997
7324603,5973130,São Paulo,SP,,-23.6117803381774,-46.6679786145687
7324687,5973196,São Paulo,SP,Pinheiros,-23.5654762,-46.702346
7325295,5973711,Curitiba,PR,São Francisco,-25.4232813,-49.2806807
7325363,5973765,São Caetano do Sul,SP,Fundação,-23.6052989,-46.5734013
7325487,5973871,Taboão da Serra,SP,Jardim Clementino,-23.636852,-46.7901792
7325535,5973915,Osasco,SP,Cidade das Flores,-23.5351426,-46.8078135
7325751,5974083,Natal,RN,Lagoa Nova,-5.8264837,-35.201166
7325787,5974112,São Paulo,SP,Jardim Bandeirantes,-23.707913,-46.6554742
7325891,5974194,Curitiba,PR,Boqueirão,-25.5185118,-49.239587
7325975,5974251,São Paulo,SP,Vila Andrade,-23.6252539,-46.7412956
7326207,5974442,Rio de Janeiro,RJ,Leblon,-22.9853203,-43.2224776
7326359,5974569,Rio de Janeiro,RJ,Praça Seca,-22.9042102,-43.3453135
7326599,5974764,Brasília,DF,Santa Maria,-16.0145745,-47.9918538
7326767,5974895,Osasco,SP,Santo Antônio,-23.5544114,-46.8014398
7326791,5974914,Rio de Janeiro,RJ,São Cristóvão,-22.9014698,-43.2278976
7326863,5974976,Porto Alegre,RS,Hípica,-30.1628214,-51.1970972
7326991,5975085,Manaus,AM,Flores,-3.0427263,-60.00869
7327099,5975174,Anápolis,GO,Cidade Universitária,-16.2974244,-48.944229
7327123,5975195,Rio de Janeiro,RJ,Bangu,-22.8889399,-43.4778766
7327155,5975223,Salvador,BA,Rio Vermelho,-13.0107697,-38.4912356
7327279,5975327,Guarulhos,SP,Jardim Presidente Dutra,-23.4208853,-46.434779
7327347,5975390,Almirante Tamandaré,PR,Tanguá,-25.3665063,-49.3081806
7327455,5975477,Fortaleza,CE,Aldeota,-3.742928,-38.4903761
7327491,5975509,São Paulo,SP,Vila Isolina Mazzei,-23.4956515,-46.6064772
7327499,5975517,São Paulo,SP,Casa Verde Média,-23.5053423,-46.6669002
7327575,5975580,Teresópolis,RJ,Alto,-22.4419868,-42.9806182
7327587,5975591,São Paulo,SP,Jardim Laura,-23.5153504,-46.3818414
7327763,5975731,São José dos Campos,SP,Jardim Portugal,-23.2474926,-45.8843643
7327783,5975746,São Paulo,SP,Jardim Santa Terezinha (Zona Leste),-23.5761835,-46.4909206
7327987,5975918,São Luís,MA,Túnel do Sacavém,-2.5507809,-44.2597747
7328067,5975987,Guarulhos,SP,Parque Continental I,-23.4389928,-46.5545196
7328271,5976169,Uberlândia,MG,Laranjeiras,-18.9540975,-48.2439393
7328715,5976556,São Paulo,SP,Jardim Peri,-23.4635314,-46.6509545
7328775,5976606,Salvador,BA,Castelo Branco,-12.9018447,-38.4425611
7328819,5976644,Rio de Janeiro,RJ,Jacarepaguá,-22.9707026,-43.3942496
7328827,5976651,Natal,RN,Barro Vermelho,-5.7985889,-35.2082131
7328859,5976680,Niterói,RJ,Icaraí,-22.9054688,-43.1017989
7329163,5976941,São Paulo,SP,Jardim Guaianazes,-23.5406463,-46.416391
7329319,5977082,Natal,RN,Nova Descoberta,-5.8172612,-35.1982535
7329327,5977090,Acaraú,CE,,-2.8880609,-40.1186635
7329371,5977130,Pinhais,PR,Alto Tarumã,-25.4121653,-49.178992
7329379,5977137,Belo Horizonte,MG,Sagrada Família,-19.9030503,-43.9246214
7329475,5977217,Fortaleza,CE,Meireles,-3.7342894,-38.4892134
7329539,5977270,Rio de Janeiro,RJ,Tijuca,-22.9395041,-43.2515359
7329547,5977276,São José dos Campos,SP,Jardim Ebenézer,-23.2014056,-45.7744017
7329655,5977371,Rio de Janeiro,RJ,Ipanema,-22.9836633,-43.2116873
7329723,5977433,Valentim Gentil,SP,,-20.4221493,-50.0893926
7329787,5977485,São Bernardo do Campo,SP,Planalto,-23.7038571,-46.5673312
7329835,5977528,São Bernardo do Campo,SP,Planalto,-23.7012752,-46.5655521
7329903,5977591,Curitiba,PR,Centro,-25.4376431,-49.2710276
7330091,5977755,São Paulo,SP,Vila Nova Cachoeirinha,-23.4716497,-46.6624925
7330127,5977787,Porto Alegre,RS,Jardim do Salso,-30.0511218,-51.1717942
7330147,5977806,São Paulo,SP,Vila Isolina Mazzei,-23.494283,-46.6022009
7330255,5977889,Belo Horizonte,MG,Vitória,-19.8613114,-43.8881191
7330319,5977940,Manaus,AM,Santo Agostinho,-3.0902781,-60.0642978
7330343,5977963,Belo Horizonte,MG,Senhor dos Passos,-19.9056475,-43.9497685
7330527,5978120,Manaus,AM,Nossa Senhora das Graças,-3.1039006,-60.0203733
7330623,5978193,São Paulo,SP,Cidade Patriarca,-23.5293129,-46.5048383
7330647,5978211,Juquiá,SP,,-24.319196,-47.6350613
7330723,5978273,São Paulo,SP,Parque Peruche,-23.4960643,-46.6522755
7330767,5978309,Ribeirão Preto,SP,Vila Virgínia,-21.1918786,-47.8265977
7330839,5978370,Osasco,SP,Industrial Anhangüera,-23.4899884,-46.7764926
7330923,5978445,Recife,PE,Espinheiro,-8.0476074,-34.8969048
7330959,5978478,Curitiba,PR,Novo Mundo,-25.4946177,-49.2843097
7331011,5978526,Timbó,SC,,-26.8251371,-49.26952
7331131,5978622,São Paulo,SP,,-23.4748455302132,-46.7080119252205
7331171,5978657,Jandira,SP,Vila Ipê,-23.5344678,-46.9103086
7331307,5978774,São Paulo,SP,Cerqueira César,-23.5590844,-46.6800072
7388798,6028444,Recife,PE,Boa Viagem,-8.1148235,-34.897323
7388902,6028539,Rio de Janeiro,RJ,Centro,-22.9114105,-43.1867747
7388930,6028563,Taboão da Serra,SP,Jardim Saint Moritz,-23.6240363,-46.801747
7388934,6028567,São Bernardo do Campo,SP,,-23.6981761975671,-46.5678678452969
7389010,6028633,Chapecó,SC,,-27.0759824159503,-52.6134244725108
7389014,6028637,Vitória,ES,Santa Tereza,-20.2976178,-40.2957768
7389298,6028869,Balneário Camboriú,SC,Centro,-26.9930938,-48.6356285
7389354,6028913,São Paulo,SP,Cidade Líder,-23.5630841,-46.4782808
7389510,6029040,Caruaru,PE,Maurício de Nassau,-8.2775203,-35.973327
7389626,6029132,Osasco,SP,Jardim D'Abril,-23.561794,-46.7784199
7389882,6029346,São Paulo,SP,Casa Verde Alta,-23.486598,-46.6678693
7389990,6029431,Silva Jardim,RJ,,-22.6578882,-42.3965262
7390086,6029498,São Paulo,SP,Parque Taipas,-23.4343717,-46.7143748
7390290,6029659,Barueri,SP,Melville Empresarial  I e  II,-23.4844859,-46.8501056
7390314,6029678,Goiânia,GO,Setor Bueno,-16.7136952,-49.2691797
7390486,6029820,Juiz de Fora,MG,Santa Luzia,-21.7907885,-43.3443548
7390518,6029847,São Paulo,SP,Vila Nova Galvão,-23.4576121,-46.5763935
7390522,6029850,São João de Meriti,RJ,Parque Juriti,-22.8030748,-43.3458971
7390542,6029864,Guarulhos,SP,Jardim Flor da Montanha,-23.4472342,-46.541684
7390554,6029873,São Bernardo do Campo,SP,Baeta Neves,-23.6988727,-46.5447591
7390650,6029939,São Paulo,SP,Jardim São Jorge (Raposo Tavares),-23.5878594,-46.7891429
7390742,6030020,Rio de Janeiro,RJ,,-22.954378067612,-43.1675882264972
7390890,6030144,São Paulo,SP,Vila Guarani (Z Sul),-23.6411415,-46.6405532
7391154,6030380,Joinville,SC,Atiradores,-26.3084679,-48.8588736
7391638,6030803,São Paulo,SP,Vila União (Zona Leste),-23.5185468,-46.4788132
7391650,6030815,São Paulo,SP,Parque Guarani,-23.5182632,-46.4645156
7391758,6030909,Curitiba,PR,Capão Raso,-25.5042175,-49.2880824
7391774,6030923,Barbacena,MG,São Sebastião,-21.2141116,-43.7769921
7391790,6030938,Campinas,SP,Vila João Jorge,-22.9202912,-47.0605177
7391810,6030954,Guarulhos,SP,Jardim Valéria,-23.4241283,-46.53292
7391882,6031011,Brasília,DF,Asa Norte,-15.7957095,-47.8935793
7391990,6031107,Manaus,AM,Alvorada,-3.0719535,-60.0447171
7392062,6031169,Hortolândia,SP,Jardim Novo Ângulo,-22.8778662,-47.17338
7392082,6031188,São Gonçalo,RJ,Centro,-22.8142205,-43.0461333
7392158,6031257,São José dos Pinhais,PR,Borda do Campo,-25.5259886,-49.0982398
7392450,6031517,São Paulo,SP,Real Parque,-23.6067523,-46.7019081
7392458,6031524,Vitória,ES,Jardim Camburi,-20.2617661,-40.2589828
7392622,6031675,Rio de Janeiro,RJ,Cidade de Deus,-22.9495316,-43.3657304
7392690,6031738,São João do Arraial,PI,,-3.8315676,-42.4331624
7392730,6031772,Indaiatuba,SP,Vale das Laranjeiras,-23.132081,-47.1869809
7392834,6031872,São Paulo,SP,Chácara Santo Antônio (Zona Sul),-23.6315301,-46.7018458
7392858,6031892,São Bernardo do Campo,SP,Ferrazópolis,-23.7226506,-46.5370224
7393030,6032033,Ilhabela,SP,,-23.8158392,-45.3664809
7393098,6032092,Santo André,SP,Jardim Irene,-23.7082731,-46.5072519
7393206,6032188,São Paulo,SP,Vila São Geraldo,-23.5180333,-46.5439475
7393438,6032393,São Paulo,SP,Jardim São Luís,-23.5505199,-46.6333094
7393582,6032519,São Paulo,SP,Sé,-23.5489906,-46.6357934
7393718,6032629,São Paulo,SP,Jardim São Francisco (Zona Leste),-23.4975103,-46.531488
7393746,6032656,São Paulo,SP,Bela Vista,-23.5528712,-46.6416169
7393850,6032751,Natal,RN,Mãe Luiza,-5.7909646,-35.1891982
7393930,6032822,São Paulo,SP,Ipiranga,-23.589014,-46.6010088
7393998,6032883,Altamira,PA,Centro,-3.2318947,-52.2334718
7394038,6032917,Natal,RN,Pajuçara,-5.7220175,-35.2432022
7394254,6033095,Sorocaba,SP,Jardim Ibiti do Paço,-23.4519415,-47.4447008
7394326,6033161,São Paulo,SP,Vila Dionisia,-23.4644785,-46.6615645
7394518,6033335,Natal,RN,Pajuçara,-5.7261278,-35.2409077
7394662,6033457,Florianópolis,SC,Trindade,-27.5999531,-48.5206243
7394898,6033658,Florianópolis,SC,Jurerê Internacional,-27.4364005,-48.5087087
7394902,6033661,Rio de Janeiro,RJ,Copacabana,-22.9683094,-43.1852811
7394926,6033683,Niterói,RJ,Santana,-22.8756383,-43.1075361
7394946,6033698,Brasília,DF,Asa Sul,-15.8051365,-47.8921512
7394974,6033719,Sidrolândia,MS,,-20.9306687,-54.9697212
7395050,6033779,Fortaleza,CE,Antônio Bezerra,-3.7404691,-38.5897018
7395078,6033805,Belo Horizonte,MG,Providência,-19.8561428,-43.9270676
7395094,6033817,São Paulo,SP,São Miguel Paulista,-23.494801,-46.4121294
7395486,6034143,Maringá,PR,Jardim Iguaçu,-23.4478281,-51.959139
7395602,6034234,Florianópolis,SC,Itacorubi,-27.5800205,-48.5111269
7395646,6034271,São Paulo,SP,Pinheiros,-23.5555185,-46.6753553
7396010,6034595,Ponta Grossa,PR,Orfãs,-25.0656613,-50.1569191
7396082,6034654,Campinas,SP,Taquaral,-22.8835341,-47.0547024
7396118,6034685,João Pessoa,PB,Jardim Cidade Universitária,-7.1194958,-34.8450118
7396170,6034730,São Paulo,SP,Vila Regente Feijó,-23.5582496,-46.5728024
7396186,6034746,São Paulo,SP,Guarapiranga,-23.6786274,-46.7441763
7396234,6034788,São Paulo,SP,Vila dos Remédios,-23.5170266,-46.7507757
7396278,6034823,Porto Alegre,RS,Partenon,-30.0703061,-51.153336
7396298,6034840,Vila Velha,ES,Vila Garrido,-20.3385895,-40.3379285
7396342,6034879,Fortaleza,CE,Meireles,-3.7304252,-38.4959287
7396442,6034959,Rio de Janeiro,RJ,Quintino Bocaiúva,-22.8803846,-43.3152079
7396498,6035006,Curitiba,PR,Cajuru,-25.4468797,-49.1994448
7396526,6035028,Brasília,DF,Setor de Habitações Individuais Norte,-15.7473188,-47.8574606
7396530,6035032,São Paulo,SP,Vila Dom Pedro I,-23.60054,-46.6136989
7396698,6035177,Cabo de Santo Agostinho,PE,São Francisco,-8.2956339,-35.0386344
7396726,6035200,Rio de Janeiro,RJ,Laranjeiras,-22.9343778,-43.1873275
7396750,6035217,Manaus,AM,São Jorge,-3.1076222,-60.0387102
7331531,5978972,Belo Horizonte,MG,Cachoeirinha,-19.8915097,-43.9458417
7331559,5978998,Olinda,PE,Casa Caiada,-7.9939354,-34.8387101
7331575,5979012,São Bernardo do Campo,SP,Rudge Ramos,-23.6559931,-46.5704883
7331643,5979071,Rio de Janeiro,RJ,Glória,-22.9225741,-43.1811927
7332147,5979505,Salvador,BA,São Caetano,-12.9352752,-38.4783464
7332159,5979516,Macaíba,RN,,-5.8562141,-35.3551905
7332219,5979567,Rio de Janeiro,RJ,Praça Seca,-22.9125436,-43.3605215
7332271,5979612,São Paulo,SP,Jardim Colonial,-23.7235409,-46.6901617
7332279,5979620,Curitiba,PR,Cajuru,-25.4709955,-49.1999997
7332439,5979753,São José dos Pinhais,PR,São Marcos,-25.6036765,-49.1687755
7332579,5979874,São Paulo,SP,Vila Hamburguesa,-23.5321788,-46.72399
7332675,5979954,São Paulo,SP,Itaquera,-23.5465107,-46.4440348
7332807,5980064,Belo Horizonte,MG,Sagrada Família,-19.9034607,-43.9201822
7332895,5980142,Belo Horizonte,MG,Minascaixa,-19.8049411,-43.9549411
